id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,icao_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
4226,LFSB,large_airport,"EuroAirport Basel-Mulhouse-Freiburg",47.60068,7.521117,885,EU,France,FR,"Grand Est",FR-GES,GES,Saint-Louis,1,LFSB,LFSB,BSL,,http://www.euroairport.com/,https://en.wikipedia.org/wiki/EuroAirport_Basel-Mulhouse-Freiburg,"MLH, EAP, LSZM, Bâle, Basle",1050,2024-05-14T11:04:11+00:00
4070,LFBO,large_airport,"Toulouse-Blagnac Airport",43.629101,1.36382,499,EU,France,FR,Occitanie,FR-OCC,OCC,Toulouse/Blagnac,1,LFBO,LFBO,TLS,,http://www.toulouse.aeroport.fr/,https://en.wikipedia.org/wiki/Toulouse_Blagnac_International_Airport,,1675,2016-07-17T15:22:33+00:00
5026,NZCH,large_airport,"Christchurch International Airport",-43.489029,172.532065,123,OC,"New Zealand",NZ,"Canterbury Region",NZ-CAN,CAN,Christchurch,1,NZCH,NZCH,CHC,,http://www.christchurchairport.co.nz/,https://en.wikipedia.org/wiki/Christchurch_International_Airport,,1275,2025-03-28T22:47:19+00:00
3938,KTYS,medium_airport,"McGhee Tyson Airport",35.811001,-83.994003,981,NA,"United States",US,Tennessee,US-TN,TN,Alcoa,1,KTYS,KTYS,TYS,TYS,,https://en.wikipedia.org/wiki/McGhee_Tyson_Airport,Knoxville,750,2022-09-26T00:02:27+00:00
4569,LTFJ,large_airport,"Istanbul Sabiha Gökçen International Airport",40.898602,29.3092,312,AS,Turkey,TR,"İstanbul Province",TR-34,34,"Pendik, Istanbul",1,LTFJ,LTFJ,SAW,,http://www.sgairport.com/,https://en.wikipedia.org/wiki/Istanbul_Sabiha_G%C3%B6k%C3%A7en_International_Airport,"Sabiha Gökçen Havalimanı",1275,2023-12-05T19:52:55+00:00
27119,YPPH,large_airport,"Perth International Airport",-31.94029998779297,115.96700286865234,67,OC,Australia,AU,"Western Australia",AU-WA,WA,Perth,1,YPPH,YPPH,PER,,,https://en.wikipedia.org/wiki/Perth_Airport,,51375,2008-06-26T14:52:34+00:00
26394,UUDD,large_airport,"Domodedovo International Airport",55.408798,37.9063,588,EU,Russia,RU,"Moscow Oblast",RU-MOS,MOS,Moscow,1,UUDD,UUDD,DME,,http://www.domodedovo.ru/en/,https://en.wikipedia.org/wiki/Domodedovo_International_Airport,"MOW, Аэропорт Домоде́дово",51200,2024-05-24T17:50:28+00:00
26700,VVNB,large_airport,"Noi Bai International Airport",21.221201,105.806999,39,AS,Vietnam,VN,"Red River Delta Region",VN-RRD,RRD,"Hanoi (Soc Son)",1,VVNB,VVNB,HAN,,,https://en.wikipedia.org/wiki/Noi_Bai_International_Airport,"Noibai Airport, Sân bay Quốc tế Nội Bài",1150,2022-09-23T10:15:29+00:00
26904,YBCS,medium_airport,"Cairns International Airport",-16.885799408,145.755004883,10,OC,Australia,AU,Queensland,AU-QLD,QLD,Cairns,1,YBCS,YBCS,CNS,,,https://en.wikipedia.org/wiki/Cairns_International_Airport,,750,2010-08-29T23:17:14+00:00
4745,MMPR,large_airport,"Puerto Vallarta International Airport",20.679913,-105.254391,23,NA,Mexico,MX,Jalisco,MX-JAL,JAL,"Puerto Vallarta",1,MMPR,MMPR,PVR,,https://thepuertovallartaairport.com/,https://en.wikipedia.org/wiki/Lic._Gustavo_D%C3%ADaz_Ordaz_International_Airport,"Licenciado Gustavo Díaz Ordaz",1150,2024-09-09T05:11:38+00:00
2301,EETN,large_airport,"Lennart Meri Tallinn Airport",59.413246,24.83264,131,EU,Estonia,EE,"Harju County",EE-37,37,Tallinn,1,EETN,EETN,TLL,,http://www.tallinn-airport.ee/eng,https://en.wikipedia.org/wiki/Tallinn_Airport,,1150,2024-07-21T19:54:20+00:00
3792,KPSP,medium_airport,"Palm Springs International Airport",33.8297,-116.507004,477,NA,"United States",US,California,US-CA,CA,"Palm Springs",1,KPSP,KPSP,PSP,PSP,http://www.palmspringsca.gov/index.aspx?page=270,https://en.wikipedia.org/wiki/Palm_Springs_International_Airport,"Palm Springs Air Base",750,2021-04-19T16:07:50+00:00
2537,EINN,large_airport,"Shannon Airport",52.702,-8.92482,46,EU,Ireland,IE,"County Clare",IE-CE,CE,Shannon,1,EINN,EINN,SNN,,http://www.shannonairport.com/,https://en.wikipedia.org/wiki/Shannon_Airport,,1275,2019-01-15T07:31:08+00:00
4839,MUHA,large_airport,"José Martí International Airport",22.989200592041016,-82.40910339355469,210,NA,Cuba,CU,"La Habana Province",CU-03,03,Havana,1,MUHA,MUHA,HAV,,,https://en.wikipedia.org/wiki/Jos%C3%A9_Mart%C3%AD_International_Airport,Habana,1200,2008-06-13T14:30:04+00:00
5449,PHLI,medium_airport,"Lihue Airport",21.976,-159.339005,153,OC,"United States",US,Hawaii,US-HI,HI,Lihue,1,PHLI,PHLI,LIH,LIH,,https://en.wikipedia.org/wiki/Lihu'e_Airport,,750,2022-03-08T16:02:06+00:00
4042,LEVC,medium_airport,"Valencia Airport",39.4893,-0.481625,240,EU,Spain,ES,"Valencia (community)",ES-VC,VC,Valencia,1,LEVC,LEVC,VLC,,https://www.aena.es/en/valencia.html,https://en.wikipedia.org/wiki/Valencia_Airport,,750,2021-10-07T11:35:53+00:00
3522,KEYW,medium_airport,"Key West International Airport",24.556101,-81.759598,3,NA,"United States",US,Florida,US-FL,FL,"Key West",1,KEYW,KEYW,EYW,EYW,,https://en.wikipedia.org/wiki/Key_West_International_Airport,,750,2021-07-31T17:28:00+00:00
3569,KGSP,medium_airport,"Greenville Spartanburg International Airport",34.895699,-82.218903,964,NA,"United States",US,"South Carolina",US-SC,SC,Greer,1,KGSP,KGSP,GSP,GSP,,https://en.wikipedia.org/wiki/Greenville-Spartanburg_International_Airport,,750,2021-11-20T16:24:51+00:00
3866,KSBA,medium_airport,"Santa Barbara Municipal Airport",34.426201,-119.839996,13,NA,"United States",US,California,US-CA,CA,"Santa Barbara",1,KSBA,KSBA,SBA,SBA,,https://en.wikipedia.org/wiki/Santa_Barbara_Airport,,750,2024-04-02T16:41:58+00:00
1979,CYYJ,medium_airport,"Victoria International Airport",48.647201,-123.427792,63,NA,Canada,CA,"British Columbia",CA-BC,BC,Victoria,1,CYYJ,CYYJ,YYJ,,http://www.victoriaairport.com/,https://en.wikipedia.org/wiki/Victoria_International_Airport,,750,2024-04-03T19:23:02+00:00
2518,EHEH,large_airport,"Eindhoven Airport",51.4500999451,5.37452983856,74,EU,Netherlands,NL,Noord-Brabant,NL-NB,NB,Eindhoven,1,EHEH,EHEH,EIN,,http://www.eindhovenairport.nl/,https://en.wikipedia.org/wiki/Eindhoven_Airport,"Welschap Airport",1275,2011-10-05T23:33:44+00:00
4379,LIRP,large_airport,"Pisa International Airport",43.683899,10.3927,6,EU,Italy,IT,Tuscany,IT-52,52,"Pisa (PI)",1,LIRP,LIRP,PSA,PI05,http://www.pisa-airport.com/,https://en.wikipedia.org/wiki/Pisa_International_Airport,"Galileo Galilei Airport, San Giusto Airport",1200,2024-10-30T09:16:04+00:00
3977,LBSF,large_airport,"Sofia Airport",42.696357,23.417671,1742,EU,Bulgaria,BG,"Sofia City Province",BG-22,22,Sofia,1,LBSF,LBSF,SOF,,http://sofia-airport.bg,https://en.wikipedia.org/wiki/Sofia_Airport,"Sofia International Airport, Vrazhdebna Air Base",1150,2023-10-28T15:10:51+00:00
2417,EGGD,medium_airport,"Bristol Airport",51.382702,-2.71909,622,EU,"United Kingdom",GB,England,GB-ENG,ENG,Bristol,1,EGGD,EGGD,BRS,,http://www.bristolairport.co.uk/,https://en.wikipedia.org/wiki/Bristol_Airport,"Lulsgate Bottom",750,2025-02-24T18:58:41+00:00
2563,ELLX,large_airport,"Luxembourg-Findel International Airport",49.6233333,6.2044444,1234,EU,Luxembourg,LU,Luxembourg,LU-L,L,Luxembourg,1,ELLX,ELLX,LUX,,http://www.lux-airport.lu/en/,https://en.wikipedia.org/wiki/Luxembourg-Findel_International_Airport,,1275,2016-08-22T00:56:12+00:00
3640,KLEX,medium_airport,"Blue Grass Airport",38.036499,-84.605904,979,NA,"United States",US,Kentucky,US-KY,KY,Lexington,1,KLEX,KLEX,LEX,LEX,http://www.bluegrassairport.com/,https://en.wikipedia.org/wiki/Blue_Grass_Airport,,750,2021-11-20T15:25:26+00:00
6489,ULLI,large_airport,"Pulkovo Airport",59.800301,30.262501,78,EU,Russia,RU,"Saint Petersburg (city)",RU-SPE,SPE,"St. Petersburg",1,ULLI,ULLI,LED,,https://pulkovoairport.ru/,https://en.wikipedia.org/wiki/Pulkovo_Airport,"Аэропо́рт Пу́лково, Leningrad, Shosseynaya Airport, Saint Petersburg, Petrograd",1200,2024-05-24T16:44:09+00:00
4137,LFLL,large_airport,"Lyon Saint-Exupéry Airport",45.725996,5.090139,821,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,"Colombier-Saugnieu, Rhône",1,LFLL,LFLL,LYS,,https://www.lyonaeroports.com/,https://en.wikipedia.org/wiki/Lyon%E2%80%93Saint-Exup%C3%A9ry_Airport,"Lyon, Saint-Exupéry, Satolas",1000,2024-08-01T13:01:28+00:00
3568,KGSO,medium_airport,"Piedmont Triad International Airport",36.097801,-79.937302,925,NA,"United States",US,"North Carolina",US-NC,NC,Greensboro,1,KGSO,KGSO,GSO,GSO,,https://en.wikipedia.org/wiki/Piedmont_Triad_International_Airport,,750,2021-11-20T16:25:34+00:00
4049,LEZL,medium_airport,"Sevilla Airport",37.417999,-5.89311,112,EU,Spain,ES,Andalucía,ES-AN,AN,Sevilla,1,LEZL,LEZL,SVQ,,https://www.aena.es/en/seville.html,https://en.wikipedia.org/wiki/San_Pablo_Airport,,750,2024-09-15T09:03:48+00:00
3113,GMMN,large_airport,"Mohammed V International Airport",33.3675,-7.58997,656,AF,Morocco,MA,"Casablanca-Settat Region",MA-06,06,Casablanca,1,GMMN,GMMN,CMN,,http://www.onda.ma/ONDA/Fr/Espaces/EspacePassagers/LeReseauAeroportuaireONDA/Lesaeroports/Fiches+d%E2%80%99identit%C3%A9+par+a%C,https://en.wikipedia.org/wiki/Mohammed_V_International_Airport,"CAS, Casabianca, Nouasseur",1200,2023-12-04T20:37:30+00:00
4681,MKJS,medium_airport,"Sangster International Airport",18.5037,-77.913399,4,NA,Jamaica,JM,"Saint James Parish",JM-08,08,"Montego Bay",1,MKJS,MKJS,MBJ,,https://www.mbjairport.com/,https://en.wikipedia.org/wiki/Sangster_International_Airport,,750,2024-05-09T15:19:05+00:00
3924,KTLH,medium_airport,"Tallahassee Regional Airport",30.3965,-84.350304,81,NA,"United States",US,Florida,US-FL,FL,Tallahassee,1,KTLH,KTLH,TLH,TLH,,https://en.wikipedia.org/wiki/Tallahassee_Regional_Airport,,750,2021-11-20T15:24:50+00:00
3783,KPNS,medium_airport,"Pensacola International Airport",30.4734,-87.1866,121,NA,"United States",US,Florida,US-FL,FL,Pensacola,1,KPNS,KPNS,PNS,PNS,http://www.flypensacola.com/,https://en.wikipedia.org/wiki/Pensacola_Regional_Airport,,750,2019-11-07T18:53:05+00:00
2219,EDDN,large_airport,"Nuremberg Airport",49.498699,11.078056,1046,EU,Germany,DE,Bavaria,DE-BY,BY,Nuremberg,1,EDDN,EDDN,NUE,,https://www.airport-nuernberg.de/english,https://en.wikipedia.org/wiki/Nuremberg_Airport,Nürnberg,1275,2023-12-04T19:11:26+00:00
3899,KSRQ,large_airport,"Sarasota Bradenton International Airport",27.394631,-82.554359,30,NA,"United States",US,Florida,US-FL,FL,Sarasota/Bradenton,1,KSRQ,KSRQ,SRQ,SRQ,,https://en.wikipedia.org/wiki/Sarasota-Bradenton_International_Airport,,1000,2024-04-03T01:12:00+00:00
4433,LOWS,medium_airport,"Salzburg Airport",47.793301,13.0043,1411,EU,Austria,AT,Salzburg,AT-5,5,Salzburg,1,LOWS,LOWS,SZG,,http://www.salzburg-airport.com/,https://en.wikipedia.org/wiki/Salzburg_Airport,"Christophorus 6",750,2023-10-29T13:13:46+00:00
6243,SPZO,large_airport,"Alejandro Velasco Astete International Airport",-13.535699844400002,-71.9387969971,10860,SA,Peru,PE,"Cuzco Region",PE-CUS,CUS,Cusco,1,SPZO,SPZO,CUZ,,http://www.corpac.gob.pe/,https://en.wikipedia.org/wiki/Alejandro_Velasco_Astete_International_Airport,,1000,2010-09-07T09:49:15+00:00
1968,CYXU,medium_airport,"London Airport",43.035599,-81.1539,912,NA,Canada,CA,Ontario,CA-ON,ON,London,1,CYXU,CYXU,YXU,,http://www.londonairport.on.ca/,https://en.wikipedia.org/wiki/London_International_Airport,,750,2016-02-09T10:45:25+00:00
5212,OJAI,large_airport,"Queen Alia International Airport",31.7226009369,35.9931983948,2395,AS,Jordan,JO,"Amman Governorate",JO-AM,AM,Amman,1,OJAI,OJAI,AMM,,,https://en.wikipedia.org/wiki/Queen_Alia_International_Airport,,1475,2010-09-02T22:02:57+00:00
4386,LJLJ,large_airport,"Ljubljana Jože Pučnik Airport",46.223701,14.4576,1273,EU,Slovenia,SI,"Cerklje na Gorenjskem Municipality",SI-012,012,"Zgornji Brnik",1,LJLJ,LJLJ,LJU,,http://www.lju-airport.si/,https://en.wikipedia.org/wiki/Ljubljana_Jo%C5%BEe_Pu%C4%8Dnik_Airport,"Ljubljana, Kranj",1050,2023-12-03T11:52:01+00:00
3991,LDSP,medium_airport,"Split Airport",43.538898,16.298,79,EU,Croatia,HR,"Split-Dalmatia County",HR-17,17,"Kaštel Štafilić",1,LDSP,LDSP,SPU,,,https://en.wikipedia.org/wiki/Split_Airport,,750,2024-10-30T21:20:40+00:00
3838,KRAP,medium_airport,"Rapid City Regional Airport",44.0452995300293,-103.05699920654297,3204,NA,"United States",US,"South Dakota",US-SD,SD,"Rapid City",1,KRAP,KRAP,RAP,RAP,,https://en.wikipedia.org/wiki/Rapid_City_Regional_Airport,,750,2008-06-13T14:30:04+00:00
2227,EDFH,medium_airport,"Frankfurt-Hahn Airport",49.9487,7.26389,1649,EU,Germany,DE,Rhineland-Palatinate,DE-RP,RP,"Frankfurt am Main (Lautzenhausen)",1,EDFH,EDFH,HHN,,https://www.hahn-airport.de/en/home,https://en.wikipedia.org/wiki/Frankfurt-Hahn_Airport,,750,2024-04-13T01:55:04+00:00
3401,KBFI,medium_airport,"Boeing Field King County International Airport",47.529999,-122.302002,21,NA,"United States",US,Washington,US-WA,WA,Seattle,1,KBFI,KBFI,BFI,BFI,,https://en.wikipedia.org/wiki/Boeing_Field,,750,2021-08-01T10:13:21+00:00
26463,VCBI,large_airport,"Bandaranaike International Colombo Airport",7.180759906768799,79.88410186767578,30,AS,"Sri Lanka",LK,"Western Province",LK-1,1,Colombo,1,VCBI,VCBI,CMB,,http://www.airport.lk/,https://en.wikipedia.org/wiki/Bandaranaike_International_Airport,"RAF Negombo, Katunayake International Airport",1275,2009-08-26T21:30:39+00:00
2418,EGGP,medium_airport,"Liverpool John Lennon Airport",53.333599,-2.84972,80,EU,"United Kingdom",GB,England,GB-ENG,ENG,Liverpool,1,EGGP,EGGP,LPL,,http://www.liverpoolairport.com/,https://en.wikipedia.org/wiki/Liverpool_John_Lennon_Airport,,750,2022-11-17T17:48:31+00:00
3920,KTEB,medium_airport,"Teterboro Airport",40.850101,-74.060799,9,NA,"United States",US,"New Jersey",US-NJ,NJ,Teterboro,1,KTEB,KTEB,TEB,TEB,http://www.teb.com/,https://en.wikipedia.org/wiki/Teterboro_Airport,"Manhattan, New York City, NYC",600,2024-04-03T16:27:24+00:00
6467,UKBB,large_airport,"Boryspil International Airport",50.345001,30.894699,427,EU,Ukraine,UA,"Kyiv Oblast",UA-32,32,Boryspil,1,UKBB,UKBB,KBP,,https://kbp.aero/en/,https://en.wikipedia.org/wiki/Boryspil_International_Airport,"Borispol, Міжнародний аеропорт ""Бориспіль"", Kyiv",1600,2022-11-20T09:05:31+00:00
4010,LEGE,medium_airport,"Girona-Costa Brava Airport",41.904639,2.761774,468,EU,Spain,ES,Catalonia,ES-CT,CT,Girona,1,LEGE,LEGE,GRO,,https://www.aena.es/en/girona-costa-brava.html,https://en.wikipedia.org/wiki/Girona-Costa_Brava_Airport,"Girona, Costa Brava, Girona-Costa Brava",750,2024-06-08T08:10:32+00:00
1763,CYHM,medium_airport,"John C. Munro Hamilton International Airport",43.173599243199995,-79.93499755859999,780,NA,Canada,CA,Ontario,CA-ON,ON,Hamilton,1,CYHM,CYHM,YHM,,http://www.flyhi.ca/,https://en.wikipedia.org/wiki/Hamilton/John_C._Munro_International_Airport,"Mount Hope Airport",750,2010-09-15T17:25:50+00:00
5242,OOMS,large_airport,"Muscat International Airport",23.5933,58.284401,48,AS,Oman,OM,"Masqat Governorate",OM-MA,MA,Muscat,1,OOMS,OOMS,MCT,,https://www.muscatairport.co.om/,https://en.wikipedia.org/wiki/Seeb_International_Airport,"Seeb International Airport, Masqat",1275,2024-04-29T19:24:50+00:00
301881,EDDB,large_airport,"Berlin Brandenburg Airport",52.362247,13.500672,157,EU,Germany,DE,Brandenburg,DE-BR,BR,Berlin,1,EDDB,EDDB,BER,,https://ber.berlin-airport.de/,https://en.wikipedia.org/wiki/Berlin_Brandenburg_Airport,,1000,2023-01-31T09:09:23+00:00
3387,KAVL,medium_airport,"Asheville Regional Airport",35.436199,-82.541801,2165,NA,"United States",US,"North Carolina",US-NC,NC,Asheville,1,KAVL,KAVL,AVL,AVL,,https://en.wikipedia.org/wiki/Asheville_Regional_Airport,,750,2021-08-01T09:49:00+00:00
3705,KMRY,medium_airport,"Monterey Peninsula Airport",36.58700180053711,-121.84300231933594,257,NA,"United States",US,California,US-CA,CA,Monterey,1,KMRY,KMRY,MRY,MRY,,https://en.wikipedia.org/wiki/Monterey_Peninsula_Airport,,750,2008-06-13T14:30:04+00:00
27194,ZGGG,large_airport,"Guangzhou Baiyun International Airport",23.392401,113.299004,50,AS,China,CN,"Guangdong Province",CN-44,44,"Guangzhou (Huadu)",1,ZGGG,ZGGG,CAN,,http://www.baiyunairport.com/english/index.jsp,https://en.wikipedia.org/wiki/Guangzhou_Baiyun_International_Airport,,51575,2021-05-14T18:19:51+00:00
2385,EGAA,large_airport,"Belfast International Airport",54.6575012207,-6.2158298492399995,268,EU,"United Kingdom",GB,"Northern Ireland",GB-NIR,NIR,Belfast,1,EGAA,EGAA,BFS,,http://www.belfastairport.com/,https://en.wikipedia.org/wiki/Belfast_International_Airport,"Aldergrove, RAF Aldergrove",1275,2012-11-16T11:54:24+00:00
26647,VTCC,large_airport,"Chiang Mai International Airport",18.766799926799997,98.962600708,1036,AS,Thailand,TH,"Chiang Mai Province",TH-50,50,"Chiang Mai",1,VTCC,VTCC,CNX,,,https://en.wikipedia.org/wiki/Chiang_Mai_International_Airport,,1050,2010-09-01T19:15:28+00:00
26618,VOMM,large_airport,"Chennai International Airport",12.990005,80.169296,52,AS,India,IN,"Tamil Nadu",IN-TN,TN,Chennai,1,VOMM,VOMM,MAA,,,https://en.wikipedia.org/wiki/Chennai_International_Airport,Madras,51150,2022-09-09T12:28:58+00:00
2133,DTTA,large_airport,"Tunis Carthage International Airport",36.851002,10.2272,22,AF,Tunisia,TN,"Tunis Governorate",TN-11,11,Tunis,1,DTTA,DTTA,TUN,,http://www.oaca.nat.tn/english/div_horizontal_tunis_airport_eng.htm,https://en.wikipedia.org/wiki/Tunis-Carthage_International_Airport,"Aéroport international de Tunis-Carthage, مطار تونس قرطاج الدولي",1275,2022-09-13T13:38:08+00:00
2766,EYVI,large_airport,"Vilnius International Airport",54.634102,25.285801,648,EU,Lithuania,LT,"Vilnius County",LT-VL,VL,Vilnius,1,EYVI,EYVI,VNO,,http://www.vilnius-airport.lt/en/,https://en.wikipedia.org/wiki/Vilnius_International_Airport,,1275,2018-08-10T06:57:32+00:00
3478,KDAB,medium_airport,"Daytona Beach International Airport",29.179899,-81.058098,34,NA,"United States",US,Florida,US-FL,FL,"Daytona Beach",1,KDAB,KDAB,DAB,DAB,,https://en.wikipedia.org/wiki/Daytona_Beach_International_Airport,,750,2021-08-01T05:30:32+00:00
27225,ZSSS,large_airport,"Shanghai Hongqiao International Airport",31.198104,121.33426,10,AS,China,CN,"Shanghai Municipality",CN-31,31,"Shanghai (Minhang)",1,ZSSS,ZSSS,SHA,,,https://en.wikipedia.org/wiki/Shanghai_Hongqiao_International_Airport,,1016175,2021-05-14T18:24:55+00:00
3775,KPIE,medium_airport,"St. Petersburg Clearwater International Airport",27.9102,-82.687401,11,NA,"United States",US,Florida,US-FL,FL,"Pinellas Park",1,KPIE,KPIE,PIE,PIE,,https://en.wikipedia.org/wiki/St._Petersburg-Clearwater_International_Airport,,750,2022-10-27T15:35:40+00:00
4750,MMSD,large_airport,"Los Cabos International Airport",23.151919,-109.720731,374,NA,Mexico,MX,"Baja California Sur",MX-BCS,BCS,"San José del Cabo",1,MMSD,MMSD,SJD,,https://www.loscabosairport.com/,https://en.wikipedia.org/wiki/Los_Cabos_International_Airport,,1150,2024-12-17T10:30:45+00:00
4013,LEIB,large_airport,"Ibiza Airport",38.872898,1.37312,24,EU,Spain,ES,"Islas Baleares",ES-IB,IB,"Ibiza (Eivissa)",1,LEIB,LEIB,IBZ,,https://www.aena.es/en/ibiza.html,https://en.wikipedia.org/wiki/Ibiza_Airport,,1050,2022-09-09T19:44:25+00:00
2448,EGNT,medium_airport,"Newcastle International Airport",55.037958,-1.689577,266,EU,"United Kingdom",GB,England,GB-ENG,ENG,"Newcastle upon Tyne, Tyne and Wear",1,EGNT,EGNT,NCL,,http://www.newcastleairport.com/,https://en.wikipedia.org/wiki/Newcastle_International_Airport,,750,2024-11-19T11:05:39+00:00
3876,KSFB,large_airport,"Orlando Sanford International Airport",28.777599334716797,-81.23750305175781,55,NA,"United States",US,Florida,US-FL,FL,Orlando,1,KSFB,KSFB,SFB,SFB,,https://en.wikipedia.org/wiki/Orlando_Sanford_International_Airport,,1275,2008-06-13T14:30:04+00:00
4293,LGTS,large_airport,"Thessaloniki Macedonia International Airport",40.51928,22.970009,22,EU,Greece,GR,"Central Macedonia",GR-B,B,Thessaloniki,1,LGTS,LGTS,SKG,,https://www.skg-airport.gr/en,https://en.wikipedia.org/wiki/Thessaloniki_Airport,"Makedonia. Macedonia. Salonica",1275,2025-02-24T19:11:11+00:00
3405,KBGR,medium_airport,"Bangor International Airport",44.8074,-68.828102,192,NA,"United States",US,Maine,US-ME,ME,Bangor,1,KBGR,KBGR,BGR,BGR,,https://en.wikipedia.org/wiki/Bangor_International_Airport,,750,2021-11-21T15:05:48+00:00
5771,SABE,large_airport,"Jorge Newbery Airpark",-34.5592,-58.4156,18,SA,Argentina,AR,"Buenos Aires (Autonomous City)",AR-C,C,"Buenos Aires",1,SABE,SABE,AEP,AER,,https://en.wikipedia.org/wiki/Aeroparque_Jorge_Newbery,,1050,2021-10-07T15:55:36+00:00
2450,EGNX,medium_airport,"East Midlands Airport",52.8311,-1.32806,306,EU,"United Kingdom",GB,England,GB-ENG,ENG,Nottingham,1,EGNX,EGNX,EMA,,http://www.eastmidlandsairport.com/,https://en.wikipedia.org/wiki/East_Midlands_Airport,"RAF Castle Donington",750,2023-12-04T20:18:36+00:00
2602,ENZV,large_airport,"Stavanger Airport, Sola",58.876701,5.63778,29,EU,Norway,NO,Rogaland,NO-11,11,Stavanger,1,ENZV,ENZV,SVG,,http://www.avinor.no/en/airport/stavanger/,"https://en.wikipedia.org/wiki/Stavanger_Airport,_Sola","Sola Air Station, Stavanger lufthavn, Sola",1475,2021-10-02T10:37:23+00:00
2601,ENVA,large_airport,"Trondheim Airport, Værnes",63.457802,10.924,56,EU,Norway,NO,Trøndelag,NO-50,50,Trondheim,1,ENVA,ENVA,TRD,,https://avinor.no/en/airport/trondheim-airport/,https://en.wikipedia.org/wiki/Trondheim_Airport%2C_V%C3%A6rnes,,1275,2021-10-02T10:42:30+00:00
3439,KCAK,medium_airport,"Akron Canton Regional Airport",40.916099548339844,-81.44219970703125,1228,NA,"United States",US,Ohio,US-OH,OH,Akron,1,KCAK,KCAK,CAK,CAK,,https://en.wikipedia.org/wiki/Akron-Canton_Regional_Airport,,750,2008-06-13T14:30:04+00:00
3438,KCAE,medium_airport,"Columbia Metropolitan Airport",33.938801,-81.119499,236,NA,"United States",US,"South Carolina",US-SC,SC,Columbia,1,KCAE,KCAE,CAE,CAE,,https://en.wikipedia.org/wiki/Columbia_Metropolitan_Airport,,750,2021-11-20T16:26:07+00:00
21321,KVGT,medium_airport,"North Las Vegas Metropolitan International Airport",36.210701,-115.194,2205,NA,"United States",US,Nevada,US-NV,NV,"Las Vegas",0,KVGT,KVGT,VGT,VGT,http://www.vgt.aero/index.html,https://en.wikipedia.org/wiki/North_Las_Vegas_Airport,"Northtown Airport, Las Vegas North Air Terminal",250,2021-11-21T15:04:52+00:00
4060,LFBD,large_airport,"Bordeaux-Mérignac Airport",44.8283,-0.715556,162,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,Bordeaux/Mérignac,1,LFBD,LFBD,BOD,,https://www.bordeaux.aeroport.fr/,https://en.wikipedia.org/wiki/Bordeaux%E2%80%93M%C3%A9rignac_Airport,,1275,2020-11-11T08:55:06+00:00
4318,LICC,large_airport,"Catania-Fontanarossa Airport",37.466801,15.0664,39,EU,Italy,IT,Sicily,IT-82,82,Catania,1,LICC,LICC,CTA,CT03,http://www.aeroporto.catania.it/,https://en.wikipedia.org/wiki/Catania-Fontanarossa_Airport,"Lanza Di Trabie, Catania-Fontanarossa Vincenzo Bellini",1050,2016-10-01T09:34:41+00:00
3449,KCHO,medium_airport,"Charlottesville Albemarle Airport",38.13859939575195,-78.4529037475586,639,NA,"United States",US,Virginia,US-VA,VA,Charlottesville,1,KCHO,KCHO,CHO,CHO,,https://en.wikipedia.org/wiki/Charlottesville-Albemarle_Airport,,750,2008-06-13T14:30:04+00:00
3672,KMDT,medium_airport,"Harrisburg International Airport",40.193501,-76.763397,310,NA,"United States",US,Pennsylvania,US-PA,PA,Harrisburg,1,KMDT,KMDT,MDT,MDT,http://www.flyhia.com/,https://en.wikipedia.org/wiki/Harrisburg_International_Airport,"Harrisburg, Lancaster, York, HIA, Middletown",750,2022-11-28T10:27:39+00:00
3618,KJAC,medium_airport,"Jackson Hole Airport",43.6072998046875,-110.73799896240234,6451,NA,"United States",US,Wyoming,US-WY,WY,Jackson,1,KJAC,KJAC,JAC,JAC,,https://en.wikipedia.org/wiki/Jackson_Hole_Airport,,750,2008-06-13T14:30:04+00:00
